signal shape:torch.Size([256, 2048, 1])
label shape:torch.Size([256, 512])
training: epoch 0, step 200, loss 478.974486, time: 3.358
training: epoch 11, step 7800, loss 42.030098, time: 3.413
training: epoch 11, step 7849, loss 42.032024, time: 0.839
validate: epoch 11, loss 42.333199, charcter error 7.616 time: 4.029
    - [Info] The checkpoint file has been updated.
training: epoch 12, step 200, loss 41.167814, time: 3.367
training: epoch 12, step 400, loss 40.933401, time: 3.405
training: epoch 12, step 600, loss 40.838887, time: 3.413
training: epoch 12, step 800, loss 40.769122, time: 3.413
training: epoch 12, step 1000, loss 40.860161, time: 3.413
training: epoch 12, step 1200, loss 41.009911, time: 3.413
training: epoch 12, step 1400, loss 40.893562, time: 3.415
training: epoch 12, step 1600, loss 40.985070, time: 3.415
training: epoch 12, step 1800, loss 40.977280, time: 3.413
training: epoch 12, step 2000, loss 40.875548, time: 3.413
training: epoch 12, step 2200, loss 40.832365, time: 3.413
training: epoch 12, step 2400, loss 40.902027, time: 3.413
training: epoch 12, step 2600, loss 40.896204, time: 3.413
training: epoch 12, step 2800, loss 40.907692, time: 3.413
training: epoch 12, step 3000, loss 40.898213, time: 3.413
training: epoch 12, step 3200, loss 40.922865, time: 3.413
training: epoch 12, step 3400, loss 40.948266, time: 3.413
training: epoch 12, step 3600, loss 40.901051, time: 3.413
training: epoch 12, step 3800, loss 40.882956, time: 3.413
training: epoch 12, step 4000, loss 40.851004, time: 3.413
training: epoch 12, step 4200, loss 40.933374, time: 3.413
training: epoch 12, step 4400, loss 40.861805, time: 3.413
training: epoch 12, step 4600, loss 40.876708, time: 3.413
training: epoch 12, step 4800, loss 40.884443, time: 3.413
training: epoch 12, step 5000, loss 40.889312, time: 3.413
training: epoch 12, step 5200, loss 40.876060, time: 3.413
training: epoch 12, step 5400, loss 40.901601, time: 3.413
training: epoch 12, step 5600, loss 40.896636, time: 3.413
training: epoch 12, step 5800, loss 40.919040, time: 3.413
training: epoch 12, step 6000, loss 40.911883, time: 3.413
training: epoch 12, step 6200, loss 40.913854, time: 3.411
training: epoch 12, step 6400, loss 40.912197, time: 3.414
training: epoch 12, step 6600, loss 40.887769, time: 3.413
training: epoch 12, step 6800, loss 40.864059, time: 3.413
training: epoch 12, step 7000, loss 40.856433, time: 3.413
training: epoch 12, step 7200, loss 40.875935, time: 3.415
training: epoch 12, step 7400, loss 40.875312, time: 3.413
training: epoch 12, step 7600, loss 40.876135, time: 3.413
training: epoch 12, step 7800, loss 40.890887, time: 3.413
training: epoch 12, step 7849, loss 40.901912, time: 0.836
validate: epoch 12, loss 41.247395, charcter error 7.467 time: 4.013
    - [Info] The checkpoint file has been updated.
training: epoch 13, step 200, loss 40.454403, time: 3.354
training: epoch 13, step 400, loss 40.549699, time: 3.398
training: epoch 13, step 600, loss 40.947698, time: 3.405
training: epoch 13, step 800, loss 40.950799, time: 3.404
training: epoch 13, step 1000, loss 40.741243, time: 3.402
training: epoch 13, step 1200, loss 40.446287, time: 3.400
training: epoch 13, step 1400, loss 40.189865, time: 3.400
training: epoch 13, step 1600, loss 40.246272, time: 3.401
training: epoch 13, step 1800, loss 40.252289, time: 3.406
training: epoch 13, step 2000, loss 40.250051, time: 3.408
training: epoch 13, step 2200, loss 40.191185, time: 3.406
training: epoch 13, step 2400, loss 40.122201, time: 3.407
training: epoch 13, step 2600, loss 40.140539, time: 3.410
training: epoch 13, step 2800, loss 40.157515, time: 3.405
training: epoch 13, step 3000, loss 40.199583, time: 3.411
training: epoch 13, step 3200, loss 40.273854, time: 3.410
training: epoch 13, step 3400, loss 40.210732, time: 3.411
training: epoch 13, step 3600, loss 40.139107, time: 3.405
training: epoch 13, step 3800, loss 40.181018, time: 3.407
training: epoch 13, step 4000, loss 40.218581, time: 3.409
training: epoch 13, step 4200, loss 40.192389, time: 3.401
training: epoch 13, step 4400, loss 40.163425, time: 3.400
training: epoch 13, step 4600, loss 40.172755, time: 3.410
training: epoch 13, step 4800, loss 40.142102, time: 3.408
training: epoch 13, step 5000, loss 40.212033, time: 3.407
training: epoch 13, step 5200, loss 40.246068, time: 3.405
training: epoch 13, step 5400, loss 40.246563, time: 3.410
training: epoch 13, step 5600, loss 40.228327, time: 3.406
training: epoch 13, step 5800, loss 40.267686, time: 3.407
training: epoch 13, step 6000, loss 40.293621, time: 3.412
training: epoch 13, step 6200, loss 40.266104, time: 3.413
training: epoch 13, step 6400, loss 40.235782, time: 3.410
training: epoch 13, step 6600, loss 40.270916, time: 3.405
training: epoch 13, step 6800, loss 40.273403, time: 3.410
training: epoch 13, step 7000, loss 40.269009, time: 3.410
training: epoch 13, step 7200, loss 40.307119, time: 3.409
training: epoch 13, step 7400, loss 40.293881, time: 3.404
training: epoch 13, step 7600, loss 40.301158, time: 3.408
training: epoch 13, step 7800, loss 40.280065, time: 3.409
training: epoch 13, step 7849, loss 40.284789, time: 0.835
validate: epoch 13, loss 41.003844, charcter error 7.405 time: 4.012
    - [Info] The checkpoint file has been updated.
training: epoch 14, step 200, loss 39.812973, time: 3.364
training: epoch 14, step 400, loss 39.241766, time: 3.401
training: epoch 14, step 600, loss 39.408075, time: 3.412
training: epoch 14, step 800, loss 39.351114, time: 3.413
training: epoch 14, step 1000, loss 39.572203, time: 3.413
training: epoch 14, step 1200, loss 39.531710, time: 3.409
training: epoch 14, step 1400, loss 39.634775, time: 3.408
training: epoch 14, step 1600, loss 39.624293, time: 3.413
training: epoch 14, step 1800, loss 39.639656, time: 3.413
training: epoch 14, step 2000, loss 39.660116, time: 3.413
training: epoch 14, step 2200, loss 39.736392, time: 3.413
training: epoch 14, step 2400, loss 39.701979, time: 3.413
training: epoch 14, step 2600, loss 39.645679, time: 3.413
training: epoch 14, step 2800, loss 39.677657, time: 3.411
training: epoch 14, step 3000, loss 39.724879, time: 3.412
training: epoch 14, step 3200, loss 39.779483, time: 3.411
training: epoch 14, step 3400, loss 39.782038, time: 3.409
training: epoch 14, step 3600, loss 39.854556, time: 3.425
training: epoch 14, step 3800, loss 39.879727, time: 3.551
training: epoch 14, step 4000, loss 39.855195, time: 3.532
training: epoch 14, step 4200, loss 39.877508, time: 3.564
training: epoch 14, step 4400, loss 39.877352, time: 3.556
training: epoch 14, step 4600, loss 39.854862, time: 3.539
training: epoch 14, step 4800, loss 39.884391, time: 3.551
training: epoch 14, step 5000, loss 39.826326, time: 3.516
training: epoch 14, step 5200, loss 39.852472, time: 3.536
training: epoch 14, step 5400, loss 39.845407, time: 3.537
training: epoch 14, step 5600, loss 39.862548, time: 3.528
training: epoch 14, step 5800, loss 39.827732, time: 3.521
training: epoch 14, step 6000, loss 39.824686, time: 3.619
training: epoch 14, step 6200, loss 39.840559, time: 3.532
training: epoch 14, step 6400, loss 39.830949, time: 3.469
training: epoch 14, step 6600, loss 39.825184, time: 3.453
training: epoch 14, step 6800, loss 39.848040, time: 3.433
training: epoch 14, step 7000, loss 39.822913, time: 3.424
training: epoch 14, step 7200, loss 39.810359, time: 3.425
training: epoch 14, step 7400, loss 39.808999, time: 3.420
training: epoch 14, step 7600, loss 39.811805, time: 3.417
training: epoch 14, step 7800, loss 39.783735, time: 3.414
training: epoch 14, step 7849, loss 39.791792, time: 0.836
validate: epoch 14, loss 40.881869, charcter error 7.399 time: 4.032
    - [Info] The checkpoint file has been updated.
training: epoch 15, step 200, loss 39.719286, time: 3.375
training: epoch 15, step 400, loss 39.169929, time: 3.413
training: epoch 15, step 600, loss 38.810660, time: 3.416
training: epoch 15, step 800, loss 38.926112, time: 3.413
training: epoch 15, step 1000, loss 38.765663, time: 3.413
training: epoch 15, step 1200, loss 38.689056, time: 3.413
training: epoch 15, step 1400, loss 38.806508, time: 3.413
training: epoch 15, step 1600, loss 38.885254, time: 3.413
training: epoch 15, step 1800, loss 38.992551, time: 3.412
training: epoch 15, step 2000, loss 38.966229, time: 3.411
training: epoch 15, step 2200, loss 39.101244, time: 3.409
training: epoch 15, step 2400, loss 39.068595, time: 3.407
training: epoch 15, step 2600, loss 39.139470, time: 3.413
training: epoch 15, step 2800, loss 39.200699, time: 3.413
training: epoch 15, step 3000, loss 39.268406, time: 3.413
training: epoch 15, step 3200, loss 39.339779, time: 3.413
training: epoch 15, step 3400, loss 39.390269, time: 3.412
training: epoch 15, step 3600, loss 39.350608, time: 3.411
training: epoch 15, step 3800, loss 39.366212, time: 3.409
training: epoch 15, step 4000, loss 39.338650, time: 3.414
training: epoch 15, step 4200, loss 39.428999, time: 3.413
training: epoch 15, step 4400, loss 39.524009, time: 3.413
training: epoch 15, step 4600, loss 39.789657, time: 3.412
training: epoch 15, step 4800, loss 39.859281, time: 3.407
training: epoch 15, step 5000, loss 39.905911, time: 3.410
training: epoch 15, step 5200, loss 39.871324, time: 3.413
training: epoch 15, step 5400, loss 39.913545, time: 3.411
training: epoch 15, step 5600, loss 39.924683, time: 3.412
training: epoch 15, step 5800, loss 39.965948, time: 3.413
training: epoch 15, step 6000, loss 39.964006, time: 3.412
training: epoch 15, step 6200, loss 39.888617, time: 3.410
training: epoch 15, step 6400, loss 39.882691, time: 3.414
training: epoch 15, step 6600, loss 39.890714, time: 3.420
training: epoch 15, step 6800, loss 39.866039, time: 3.413
training: epoch 15, step 7000, loss 39.834285, time: 3.413
training: epoch 15, step 7200, loss 39.818112, time: 3.538
training: epoch 15, step 7400, loss 39.807314, time: 3.485
training: epoch 15, step 7600, loss 39.871577, time: 3.502
training: epoch 15, step 7800, loss 39.866391, time: 3.492
training: epoch 15, step 7849, loss 39.843047, time: 0.859
validate: epoch 15, loss 40.223668, charcter error 7.282 time: 4.031
    - [Info] The checkpoint file has been updated.
training: epoch 16, step 200, loss 40.217978, time: 3.499
training: epoch 16, step 400, loss 39.459200, time: 3.489
training: epoch 16, step 600, loss 39.052726, time: 3.474
training: epoch 16, step 800, loss 39.234312, time: 3.496
training: epoch 16, step 1000, loss 39.264660, time: 3.535
training: epoch 16, step 1200, loss 39.195154, time: 3.507
training: epoch 16, step 1400, loss 38.983063, time: 3.503
training: epoch 16, step 1600, loss 38.958904, time: 3.498
training: epoch 16, step 1800, loss 38.899851, time: 3.513
training: epoch 16, step 2000, loss 38.959461, time: 3.475
training: epoch 16, step 2200, loss 38.949288, time: 3.406
training: epoch 16, step 2400, loss 38.929349, time: 3.410
training: epoch 16, step 2600, loss 38.959942, time: 3.410
training: epoch 16, step 2800, loss 38.976884, time: 3.442
training: epoch 16, step 3000, loss 38.973352, time: 3.483
training: epoch 16, step 3200, loss 38.947681, time: 3.473
training: epoch 16, step 3400, loss 38.974391, time: 3.479
training: epoch 16, step 3600, loss 38.950653, time: 3.475
training: epoch 16, step 3800, loss 38.973910, time: 3.473
training: epoch 16, step 4000, loss 38.925441, time: 3.451
training: epoch 16, step 4200, loss 38.893920, time: 3.453
training: epoch 16, step 4400, loss 39.013771, time: 3.458
training: epoch 16, step 4600, loss 38.988621, time: 3.475
training: epoch 16, step 4800, loss 39.068993, time: 3.462
training: epoch 16, step 5000, loss 39.067204, time: 3.462
training: epoch 16, step 5200, loss 39.060731, time: 3.482
training: epoch 16, step 5400, loss 39.049111, time: 3.458
training: epoch 16, step 5600, loss 39.090170, time: 3.451
training: epoch 16, step 5800, loss 39.079569, time: 3.447
training: epoch 16, step 6000, loss 39.100406, time: 3.460
training: epoch 16, step 6200, loss 39.094076, time: 3.447
training: epoch 16, step 6400, loss 39.096165, time: 3.451
training: epoch 16, step 6600, loss 39.084139, time: 3.462
training: epoch 16, step 6800, loss 39.047557, time: 3.474
training: epoch 16, step 7000, loss 39.008094, time: 3.475
training: epoch 16, step 7200, loss 39.002086, time: 3.494
training: epoch 16, step 7400, loss 38.968685, time: 3.493
training: epoch 16, step 7600, loss 38.997546, time: 3.490
training: epoch 16, step 7800, loss 39.026543, time: 3.461
training: epoch 16, step 7849, loss 39.015100, time: 0.849
validate: epoch 16, loss 39.590004, charcter error 7.196 time: 4.029
    - [Info] The checkpoint file has been updated.
training: epoch 17, step 200, loss 38.474498, time: 3.511
training: epoch 17, step 400, loss 38.167774, time: 3.468
training: epoch 17, step 600, loss 37.915139, time: 3.453
training: epoch 17, step 800, loss 37.965519, time: 3.452
training: epoch 17, step 1000, loss 38.017456, time: 3.434
training: epoch 17, step 1200, loss 38.046297, time: 3.427
training: epoch 17, step 1400, loss 38.175727, time: 3.420
training: epoch 17, step 1600, loss 38.215628, time: 3.418
training: epoch 17, step 1800, loss 38.269560, time: 3.419
training: epoch 17, step 2000, loss 38.434495, time: 3.413
training: epoch 17, step 2200, loss 38.453726, time: 3.413
training: epoch 17, step 2400, loss 38.360916, time: 3.413
training: epoch 17, step 2600, loss 38.406868, time: 3.410
training: epoch 17, step 2800, loss 38.415429, time: 3.410
training: epoch 17, step 3000, loss 38.361948, time: 3.410
training: epoch 17, step 3200, loss 38.429813, time: 3.406
training: epoch 17, step 3400, loss 38.459282, time: 3.407
training: epoch 17, step 3600, loss 38.466311, time: 3.407
training: epoch 17, step 3800, loss 38.488199, time: 3.413
training: epoch 17, step 4000, loss 38.502695, time: 3.412
training: epoch 17, step 4200, loss 38.521121, time: 3.409
training: epoch 17, step 4400, loss 38.496889, time: 3.411
training: epoch 17, step 4600, loss 38.462385, time: 3.413
training: epoch 17, step 4800, loss 38.465674, time: 3.409
training: epoch 17, step 5000, loss 38.500560, time: 3.411
training: epoch 17, step 5200, loss 38.528130, time: 3.413
training: epoch 17, step 5400, loss 38.487504, time: 3.410
training: epoch 17, step 5600, loss 38.479724, time: 3.413
training: epoch 17, step 5800, loss 38.450799, time: 3.413
training: epoch 17, step 6000, loss 38.476600, time: 3.413
training: epoch 17, step 6200, loss 38.468893, time: 3.413
training: epoch 17, step 6400, loss 38.481007, time: 3.413
training: epoch 17, step 6600, loss 38.510821, time: 3.413
training: epoch 17, step 6800, loss 38.559025, time: 3.413
training: epoch 17, step 7000, loss 38.531256, time: 3.413
training: epoch 17, step 7200, loss 38.550857, time: 3.414
training: epoch 17, step 7400, loss 38.536844, time: 3.413
training: epoch 17, step 7600, loss 38.529816, time: 3.413
training: epoch 17, step 7800, loss 38.518585, time: 3.413
training: epoch 17, step 7849, loss 38.525581, time: 0.836
validate: epoch 17, loss 39.523120, charcter error 7.199 time: 4.012
training: epoch 18, step 200, loss 37.424759, time: 3.365
training: epoch 18, step 400, loss 38.413658, time: 3.406
training: epoch 18, step 600, loss 38.752592, time: 3.413
training: epoch 18, step 800, loss 38.467901, time: 3.413
training: epoch 18, step 1000, loss 38.450147, time: 3.413
training: epoch 18, step 1200, loss 38.485151, time: 3.413
training: epoch 18, step 1400, loss 38.754201, time: 3.413
training: epoch 18, step 1600, loss 38.645712, time: 3.410
training: epoch 18, step 1800, loss 38.789994, time: 3.410
training: epoch 18, step 2000, loss 38.803212, time: 3.413
training: epoch 18, step 2200, loss 38.780260, time: 3.413
training: epoch 18, step 2400, loss 38.736620, time: 3.413
training: epoch 18, step 2600, loss 38.753997, time: 3.413
training: epoch 18, step 2800, loss 38.637991, time: 3.413
training: epoch 18, step 3000, loss 38.527003, time: 3.413
training: epoch 18, step 3200, loss 38.469016, time: 3.413
